loading preprocessed files
0/8920 (epoch 0), train_loss = 4.181, time/batch = 0.115
5595/8920 (epoch 12), train_loss = 1.372, time/batch = 0.074
5596/8920 (epoch 12), train_loss = 1.351, time/batch = 0.072
5597/8920 (epoch 12), train_loss = 1.369, time/batch = 0.071
5598/8920 (epoch 12), train_loss = 1.380, time/batch = 0.070
5599/8920 (epoch 12), train_loss = 1.322, time/batch = 0.073
5600/8920 (epoch 12), train_loss = 1.425, time/batch = 0.070
5601/8920 (epoch 12), train_loss = 1.349, time/batch = 0.071
5602/8920 (epoch 12), train_loss = 1.400, time/batch = 0.072
5603/8920 (epoch 12), train_loss = 1.318, time/batch = 0.070
5604/8920 (epoch 12), train_loss = 1.403, time/batch = 0.071
5605/8920 (epoch 12), train_loss = 1.355, time/batch = 0.070
5606/8920 (epoch 12), train_loss = 1.352, time/batch = 0.072
5607/8920 (epoch 12), train_loss = 1.402, time/batch = 0.076
5608/8920 (epoch 12), train_loss = 1.344, time/batch = 0.071
5609/8920 (epoch 12), train_loss = 1.365, time/batch = 0.070
5610/8920 (epoch 12), train_loss = 1.357, time/batch = 0.071
5611/8920 (epoch 12), train_loss = 1.347, time/batch = 0.075
5612/8920 (epoch 12), train_loss = 1.329, time/batch = 0.070
5613/8920 (epoch 12), train_loss = 1.370, time/batch = 0.073
5614/8920 (epoch 12), train_loss = 1.330, time/batch = 0.072
5615/8920 (epoch 12), train_loss = 1.390, time/batch = 0.071
5616/8920 (epoch 12), train_loss = 1.364, time/batch = 0.071
5617/8920 (epoch 12), train_loss = 1.400, time/batch = 0.071
5618/8920 (epoch 12), train_loss = 1.422, time/batch = 0.071
5619/8920 (epoch 12), train_loss = 1.383, time/batch = 0.070
5620/8920 (epoch 12), train_loss = 1.365, time/batch = 0.071
5621/8920 (epoch 12), train_loss = 1.362, time/batch = 0.072
5622/8920 (epoch 12), train_loss = 1.360, time/batch = 0.070
5623/8920 (epoch 12), train_loss = 1.383, time/batch = 0.073
5624/8920 (epoch 12), train_loss = 1.317, time/batch = 0.071
5625/8920 (epoch 12), train_loss = 1.399, time/batch = 0.072
5626/8920 (epoch 12), train_loss = 1.402, time/batch = 0.071
5627/8920 (epoch 12), train_loss = 1.411, time/batch = 0.070
5628/8920 (epoch 12), train_loss = 1.402, time/batch = 0.074
5629/8920 (epoch 12), train_loss = 1.390, time/batch = 0.072
5630/8920 (epoch 12), train_loss = 1.340, time/batch = 0.070
5631/8920 (epoch 12), train_loss = 1.366, time/batch = 0.071
5632/8920 (epoch 12), train_loss = 1.341, time/batch = 0.072
5633/8920 (epoch 12), train_loss = 1.403, time/batch = 0.070
5634/8920 (epoch 12), train_loss = 1.337, time/batch = 0.070
5635/8920 (epoch 12), train_loss = 1.324, time/batch = 0.074
5636/8920 (epoch 12), train_loss = 1.355, time/batch = 0.070
5637/8920 (epoch 12), train_loss = 1.352, time/batch = 0.071
5638/8920 (epoch 12), train_loss = 1.340, time/batch = 0.070
5639/8920 (epoch 12), train_loss = 1.422, time/batch = 0.077
5640/8920 (epoch 12), train_loss = 1.408, time/batch = 0.072
5641/8920 (epoch 12), train_loss = 1.388, time/batch = 0.072
5642/8920 (epoch 12), train_loss = 1.337, time/batch = 0.071
5643/8920 (epoch 12), train_loss = 1.333, time/batch = 0.069
5644/8920 (epoch 12), train_loss = 1.376, time/batch = 0.072
5645/8920 (epoch 12), train_loss = 1.383, time/batch = 0.075
5646/8920 (epoch 12), train_loss = 1.363, time/batch = 0.072
5647/8920 (epoch 12), train_loss = 1.394, time/batch = 0.070
5648/8920 (epoch 12), train_loss = 1.391, time/batch = 0.069
5649/8920 (epoch 12), train_loss = 1.336, time/batch = 0.070
5650/8920 (epoch 12), train_loss = 1.423, time/batch = 0.071
5651/8920 (epoch 12), train_loss = 1.331, time/batch = 0.070
5652/8920 (epoch 12), train_loss = 1.325, time/batch = 0.072
5653/8920 (epoch 12), train_loss = 1.376, time/batch = 0.070
5654/8920 (epoch 12), train_loss = 1.332, time/batch = 0.069
5655/8920 (epoch 12), train_loss = 1.316, time/batch = 0.071
5656/8920 (epoch 12), train_loss = 1.384, time/batch = 0.074
5657/8920 (epoch 12), train_loss = 1.365, time/batch = 0.071
5658/8920 (epoch 12), train_loss = 1.320, time/batch = 0.072
5659/8920 (epoch 12), train_loss = 1.379, time/batch = 0.071
5660/8920 (epoch 12), train_loss = 1.409, time/batch = 0.069
5661/8920 (epoch 12), train_loss = 1.391, time/batch = 0.073
5662/8920 (epoch 12), train_loss = 1.358, time/batch = 0.074
5663/8920 (epoch 12), train_loss = 1.432, time/batch = 0.073
5664/8920 (epoch 12), train_loss = 1.421, time/batch = 0.074
5665/8920 (epoch 12), train_loss = 1.429, time/batch = 0.070
5666/8920 (epoch 12), train_loss = 1.344, time/batch = 0.070
5667/8920 (epoch 12), train_loss = 1.365, time/batch = 0.070
5668/8920 (epoch 12), train_loss = 1.357, time/batch = 0.072
5669/8920 (epoch 12), train_loss = 1.382, time/batch = 0.073
5670/8920 (epoch 12), train_loss = 1.343, time/batch = 0.070
5671/8920 (epoch 12), train_loss = 1.299, time/batch = 0.070
5672/8920 (epoch 12), train_loss = 1.310, time/batch = 0.070
5673/8920 (epoch 12), train_loss = 1.358, time/batch = 0.077
5674/8920 (epoch 12), train_loss = 1.345, time/batch = 0.071
5675/8920 (epoch 12), train_loss = 1.320, time/batch = 0.071
5676/8920 (epoch 12), train_loss = 1.329, time/batch = 0.069
5677/8920 (epoch 12), train_loss = 1.356, time/batch = 0.073
5678/8920 (epoch 12), train_loss = 1.371, time/batch = 0.077
5679/8920 (epoch 12), train_loss = 1.337, time/batch = 0.070
5680/8920 (epoch 12), train_loss = 1.405, time/batch = 0.072
5681/8920 (epoch 12), train_loss = 1.369, time/batch = 0.071
5682/8920 (epoch 12), train_loss = 1.322, time/batch = 0.070
5683/8920 (epoch 12), train_loss = 1.372, time/batch = 0.073
5684/8920 (epoch 12), train_loss = 1.335, time/batch = 0.070
5685/8920 (epoch 12), train_loss = 1.278, time/batch = 0.071
5686/8920 (epoch 12), train_loss = 1.352, time/batch = 0.071
5687/8920 (epoch 12), train_loss = 1.344, time/batch = 0.070
5688/8920 (epoch 12), train_loss = 1.393, time/batch = 0.071
5689/8920 (epoch 12), train_loss = 1.355, time/batch = 0.072
5690/8920 (epoch 12), train_loss = 1.432, time/batch = 0.075
5691/8920 (epoch 12), train_loss = 1.340, time/batch = 0.072
5692/8920 (epoch 12), train_loss = 1.410, time/batch = 0.070
5693/8920 (epoch 12), train_loss = 1.317, time/batch = 0.070
5694/8920 (epoch 12), train_loss = 1.365, time/batch = 0.070
5695/8920 (epoch 12), train_loss = 1.358, time/batch = 0.078
5696/8920 (epoch 12), train_loss = 1.306, time/batch = 0.072
5697/8920 (epoch 12), train_loss = 1.357, time/batch = 0.070
5698/8920 (epoch 12), train_loss = 1.342, time/batch = 0.072
5699/8920 (epoch 12), train_loss = 1.413, time/batch = 0.072
5700/8920 (epoch 12), train_loss = 1.354, time/batch = 0.072
5701/8920 (epoch 12), train_loss = 1.438, time/batch = 0.071
5702/8920 (epoch 12), train_loss = 1.381, time/batch = 0.073
5703/8920 (epoch 12), train_loss = 1.393, time/batch = 0.073
5704/8920 (epoch 12), train_loss = 1.313, time/batch = 0.071
5705/8920 (epoch 12), train_loss = 1.329, time/batch = 0.071
5706/8920 (epoch 12), train_loss = 1.316, time/batch = 0.074
5707/8920 (epoch 12), train_loss = 1.334, time/batch = 0.071
5708/8920 (epoch 12), train_loss = 1.418, time/batch = 0.073
5709/8920 (epoch 12), train_loss = 1.417, time/batch = 0.072
5710/8920 (epoch 12), train_loss = 1.341, time/batch = 0.073
5711/8920 (epoch 12), train_loss = 1.353, time/batch = 0.071
5712/8920 (epoch 12), train_loss = 1.404, time/batch = 0.074
5713/8920 (epoch 12), train_loss = 1.349, time/batch = 0.071
5714/8920 (epoch 12), train_loss = 1.328, time/batch = 0.070
5715/8920 (epoch 12), train_loss = 1.370, time/batch = 0.071
5716/8920 (epoch 12), train_loss = 1.379, time/batch = 0.070
5717/8920 (epoch 12), train_loss = 1.320, time/batch = 0.070
5718/8920 (epoch 12), train_loss = 1.295, time/batch = 0.072
5719/8920 (epoch 12), train_loss = 1.308, time/batch = 0.070
5720/8920 (epoch 12), train_loss = 1.328, time/batch = 0.071
5721/8920 (epoch 12), train_loss = 1.349, time/batch = 0.069
5722/8920 (epoch 12), train_loss = 1.421, time/batch = 0.069
5723/8920 (epoch 12), train_loss = 1.338, time/batch = 0.075
5724/8920 (epoch 12), train_loss = 1.378, time/batch = 0.070
5725/8920 (epoch 12), train_loss = 1.367, time/batch = 0.071
5726/8920 (epoch 12), train_loss = 1.372, time/batch = 0.072
5727/8920 (epoch 12), train_loss = 1.336, time/batch = 0.068
5728/8920 (epoch 12), train_loss = 1.370, time/batch = 0.071
5729/8920 (epoch 12), train_loss = 1.322, time/batch = 0.074
5730/8920 (epoch 12), train_loss = 1.343, time/batch = 0.072
5731/8920 (epoch 12), train_loss = 1.333, time/batch = 0.072
5732/8920 (epoch 12), train_loss = 1.390, time/batch = 0.070
5733/8920 (epoch 12), train_loss = 1.355, time/batch = 0.071
5734/8920 (epoch 12), train_loss = 1.387, time/batch = 0.074
5735/8920 (epoch 12), train_loss = 1.357, time/batch = 0.071
5736/8920 (epoch 12), train_loss = 1.359, time/batch = 0.073
5737/8920 (epoch 12), train_loss = 1.420, time/batch = 0.070
5738/8920 (epoch 12), train_loss = 1.344, time/batch = 0.070
5739/8920 (epoch 12), train_loss = 1.392, time/batch = 0.073
5740/8920 (epoch 12), train_loss = 1.364, time/batch = 0.073
5741/8920 (epoch 12), train_loss = 1.306, time/batch = 0.071
5742/8920 (epoch 12), train_loss = 1.345, time/batch = 0.072
5743/8920 (epoch 12), train_loss = 1.348, time/batch = 0.072
5744/8920 (epoch 12), train_loss = 1.340, time/batch = 0.070
5745/8920 (epoch 12), train_loss = 1.430, time/batch = 0.072
5746/8920 (epoch 12), train_loss = 1.327, time/batch = 0.073
5747/8920 (epoch 12), train_loss = 1.397, time/batch = 0.074
5748/8920 (epoch 12), train_loss = 1.339, time/batch = 0.073
5749/8920 (epoch 12), train_loss = 1.306, time/batch = 0.072
5750/8920 (epoch 12), train_loss = 1.363, time/batch = 0.070
5751/8920 (epoch 12), train_loss = 1.333, time/batch = 0.072
5752/8920 (epoch 12), train_loss = 1.382, time/batch = 0.071
5753/8920 (epoch 12), train_loss = 1.394, time/batch = 0.070
5754/8920 (epoch 12), train_loss = 1.391, time/batch = 0.071
5755/8920 (epoch 12), train_loss = 1.399, time/batch = 0.070
5756/8920 (epoch 12), train_loss = 1.372, time/batch = 0.072
5757/8920 (epoch 12), train_loss = 1.377, time/batch = 0.074
5758/8920 (epoch 12), train_loss = 1.375, time/batch = 0.071
5759/8920 (epoch 12), train_loss = 1.369, time/batch = 0.071
5760/8920 (epoch 12), train_loss = 1.410, time/batch = 0.071
5761/8920 (epoch 12), train_loss = 1.394, time/batch = 0.071
5762/8920 (epoch 12), train_loss = 1.412, time/batch = 0.077
5763/8920 (epoch 12), train_loss = 1.336, time/batch = 0.070
5764/8920 (epoch 12), train_loss = 1.369, time/batch = 0.072
5765/8920 (epoch 12), train_loss = 1.320, time/batch = 0.071
5766/8920 (epoch 12), train_loss = 1.346, time/batch = 0.071
5767/8920 (epoch 12), train_loss = 1.374, time/batch = 0.071
5768/8920 (epoch 12), train_loss = 1.359, time/batch = 0.072
5769/8920 (epoch 12), train_loss = 1.349, time/batch = 0.070
5770/8920 (epoch 12), train_loss = 1.359, time/batch = 0.070
5771/8920 (epoch 12), train_loss = 1.400, time/batch = 0.070
5772/8920 (epoch 12), train_loss = 1.361, time/batch = 0.072
5773/8920 (epoch 12), train_loss = 1.378, time/batch = 0.076
5774/8920 (epoch 12), train_loss = 1.411, time/batch = 0.071
5775/8920 (epoch 12), train_loss = 1.401, time/batch = 0.072
5776/8920 (epoch 12), train_loss = 1.379, time/batch = 0.071
5777/8920 (epoch 12), train_loss = 1.355, time/batch = 0.070
5778/8920 (epoch 12), train_loss = 1.405, time/batch = 0.074
5779/8920 (epoch 12), train_loss = 1.377, time/batch = 0.079
5780/8920 (epoch 12), train_loss = 1.365, time/batch = 0.070
5781/8920 (epoch 12), train_loss = 1.370, time/batch = 0.071
5782/8920 (epoch 12), train_loss = 1.336, time/batch = 0.072
5783/8920 (epoch 12), train_loss = 1.438, time/batch = 0.070
5784/8920 (epoch 12), train_loss = 1.355, time/batch = 0.071
5785/8920 (epoch 12), train_loss = 1.398, time/batch = 0.073
5786/8920 (epoch 12), train_loss = 1.358, time/batch = 0.071
5787/8920 (epoch 12), train_loss = 1.341, time/batch = 0.071
5788/8920 (epoch 12), train_loss = 1.342, time/batch = 0.068
5789/8920 (epoch 12), train_loss = 1.349, time/batch = 0.070
5790/8920 (epoch 12), train_loss = 1.499, time/batch = 0.077
5791/8920 (epoch 12), train_loss = 1.360, time/batch = 0.072
5792/8920 (epoch 12), train_loss = 1.384, time/batch = 0.071
5793/8920 (epoch 12), train_loss = 1.318, time/batch = 0.073
5794/8920 (epoch 12), train_loss = 1.340, time/batch = 0.069
5795/8920 (epoch 12), train_loss = 1.342, time/batch = 0.072
5796/8920 (epoch 12), train_loss = 1.357, time/batch = 0.074
5797/8920 (epoch 12), train_loss = 1.365, time/batch = 0.072
5798/8920 (epoch 13), train_loss = 1.343, time/batch = 0.073
5799/8920 (epoch 13), train_loss = 1.331, time/batch = 0.070
5800/8920 (epoch 13), train_loss = 1.364, time/batch = 0.069
5801/8920 (epoch 13), train_loss = 1.378, time/batch = 0.070
5802/8920 (epoch 13), train_loss = 1.412, time/batch = 0.072
5803/8920 (epoch 13), train_loss = 1.325, time/batch = 0.070
5804/8920 (epoch 13), train_loss = 1.393, time/batch = 0.074
5805/8920 (epoch 13), train_loss = 1.356, time/batch = 0.070
5806/8920 (epoch 13), train_loss = 1.317, time/batch = 0.072
5807/8920 (epoch 13), train_loss = 1.288, time/batch = 0.075
5808/8920 (epoch 13), train_loss = 1.408, time/batch = 0.072
5809/8920 (epoch 13), train_loss = 1.313, time/batch = 0.069
5810/8920 (epoch 13), train_loss = 1.365, time/batch = 0.072
5811/8920 (epoch 13), train_loss = 1.355, time/batch = 0.068
5812/8920 (epoch 13), train_loss = 1.360, time/batch = 0.071
5813/8920 (epoch 13), train_loss = 1.360, time/batch = 0.072
5814/8920 (epoch 13), train_loss = 1.413, time/batch = 0.072
5815/8920 (epoch 13), train_loss = 1.341, time/batch = 0.070
5816/8920 (epoch 13), train_loss = 1.356, time/batch = 0.071
5817/8920 (epoch 13), train_loss = 1.374, time/batch = 0.072
5818/8920 (epoch 13), train_loss = 1.301, time/batch = 0.071
5819/8920 (epoch 13), train_loss = 1.321, time/batch = 0.072
5820/8920 (epoch 13), train_loss = 1.296, time/batch = 0.073
5821/8920 (epoch 13), train_loss = 1.317, time/batch = 0.070
5822/8920 (epoch 13), train_loss = 1.284, time/batch = 0.071
5823/8920 (epoch 13), train_loss = 1.362, time/batch = 0.069
5824/8920 (epoch 13), train_loss = 1.307, time/batch = 0.078
5825/8920 (epoch 13), train_loss = 1.292, time/batch = 0.072
5826/8920 (epoch 13), train_loss = 1.361, time/batch = 0.071
5827/8920 (epoch 13), train_loss = 1.361, time/batch = 0.070
5828/8920 (epoch 13), train_loss = 1.355, time/batch = 0.071
5829/8920 (epoch 13), train_loss = 1.380, time/batch = 0.074
5830/8920 (epoch 13), train_loss = 1.364, time/batch = 0.074
5831/8920 (epoch 13), train_loss = 1.348, time/batch = 0.071
5832/8920 (epoch 13), train_loss = 1.382, time/batch = 0.069
5833/8920 (epoch 13), train_loss = 1.347, time/batch = 0.070
5834/8920 (epoch 13), train_loss = 1.459, time/batch = 0.072
5835/8920 (epoch 13), train_loss = 1.424, time/batch = 0.072
5836/8920 (epoch 13), train_loss = 1.379, time/batch = 0.071
5837/8920 (epoch 13), train_loss = 1.401, time/batch = 0.071
5838/8920 (epoch 13), train_loss = 1.390, time/batch = 0.071
5839/8920 (epoch 13), train_loss = 1.435, time/batch = 0.071
5840/8920 (epoch 13), train_loss = 1.362, time/batch = 0.071
5841/8920 (epoch 13), train_loss = 1.360, time/batch = 0.073
5842/8920 (epoch 13), train_loss = 1.402, time/batch = 0.071
5843/8920 (epoch 13), train_loss = 1.402, time/batch = 0.070
5844/8920 (epoch 13), train_loss = 1.299, time/batch = 0.072
5845/8920 (epoch 13), train_loss = 1.291, time/batch = 0.072
5846/8920 (epoch 13), train_loss = 1.320, time/batch = 0.076
5847/8920 (epoch 13), train_loss = 1.322, time/batch = 0.072
5848/8920 (epoch 13), train_loss = 1.351, time/batch = 0.071
5849/8920 (epoch 13), train_loss = 1.313, time/batch = 0.069
5850/8920 (epoch 13), train_loss = 1.313, time/batch = 0.071
5851/8920 (epoch 13), train_loss = 1.363, time/batch = 0.072
5852/8920 (epoch 13), train_loss = 1.337, time/batch = 0.073
5853/8920 (epoch 13), train_loss = 1.370, time/batch = 0.071
5854/8920 (epoch 13), train_loss = 1.314, time/batch = 0.070
5855/8920 (epoch 13), train_loss = 1.393, time/batch = 0.070
5856/8920 (epoch 13), train_loss = 1.347, time/batch = 0.072
5857/8920 (epoch 13), train_loss = 1.341, time/batch = 0.072
5858/8920 (epoch 13), train_loss = 1.396, time/batch = 0.073
5859/8920 (epoch 13), train_loss = 1.355, time/batch = 0.072
5860/8920 (epoch 13), train_loss = 1.349, time/batch = 0.071
5861/8920 (epoch 13), train_loss = 1.405, time/batch = 0.070
5862/8920 (epoch 13), train_loss = 1.325, time/batch = 0.072
5863/8920 (epoch 13), train_loss = 1.374, time/batch = 0.074
5864/8920 (epoch 13), train_loss = 1.336, time/batch = 0.072
5865/8920 (epoch 13), train_loss = 1.408, time/batch = 0.072
5866/8920 (epoch 13), train_loss = 1.400, time/batch = 0.070
5867/8920 (epoch 13), train_loss = 1.388, time/batch = 0.072
5868/8920 (epoch 13), train_loss = 1.407, time/batch = 0.072
5869/8920 (epoch 13), train_loss = 1.278, time/batch = 0.070
5870/8920 (epoch 13), train_loss = 1.374, time/batch = 0.071
5871/8920 (epoch 13), train_loss = 1.308, time/batch = 0.069
5872/8920 (epoch 13), train_loss = 1.327, time/batch = 0.071
5873/8920 (epoch 13), train_loss = 1.400, time/batch = 0.071
5874/8920 (epoch 13), train_loss = 1.383, time/batch = 0.075
5875/8920 (epoch 13), train_loss = 1.384, time/batch = 0.073
5876/8920 (epoch 13), train_loss = 1.350, time/batch = 0.069
5877/8920 (epoch 13), train_loss = 1.391, time/batch = 0.071
5878/8920 (epoch 13), train_loss = 1.365, time/batch = 0.070
5879/8920 (epoch 13), train_loss = 1.271, time/batch = 0.071
5880/8920 (epoch 13), train_loss = 1.324, time/batch = 0.074
5881/8920 (epoch 13), train_loss = 1.365, time/batch = 0.069
5882/8920 (epoch 13), train_loss = 1.386, time/batch = 0.072
5883/8920 (epoch 13), train_loss = 1.393, time/batch = 0.071
5884/8920 (epoch 13), train_loss = 1.331, time/batch = 0.069
5885/8920 (epoch 13), train_loss = 1.332, time/batch = 0.071
5886/8920 (epoch 13), train_loss = 1.378, time/batch = 0.069
5887/8920 (epoch 13), train_loss = 1.351, time/batch = 0.072
5888/8920 (epoch 13), train_loss = 1.319, time/batch = 0.073
5889/8920 (epoch 13), train_loss = 1.337, time/batch = 0.070
5890/8920 (epoch 13), train_loss = 1.384, time/batch = 0.069
5891/8920 (epoch 13), train_loss = 1.351, time/batch = 0.081
5892/8920 (epoch 13), train_loss = 1.359, time/batch = 0.071
5893/8920 (epoch 13), train_loss = 1.410, time/batch = 0.070
5894/8920 (epoch 13), train_loss = 1.358, time/batch = 0.072
5895/8920 (epoch 13), train_loss = 1.391, time/batch = 0.072
5896/8920 (epoch 13), train_loss = 1.292, time/batch = 0.075
5897/8920 (epoch 13), train_loss = 1.396, time/batch = 0.073
5898/8920 (epoch 13), train_loss = 1.320, time/batch = 0.071
5899/8920 (epoch 13), train_loss = 1.346, time/batch = 0.072
5900/8920 (epoch 13), train_loss = 1.386, time/batch = 0.071
5901/8920 (epoch 13), train_loss = 1.325, time/batch = 0.072
5902/8920 (epoch 13), train_loss = 1.380, time/batch = 0.071
5903/8920 (epoch 13), train_loss = 1.354, time/batch = 0.073
5904/8920 (epoch 13), train_loss = 1.318, time/batch = 0.072
5905/8920 (epoch 13), train_loss = 1.348, time/batch = 0.071
5906/8920 (epoch 13), train_loss = 1.380, time/batch = 0.073
5907/8920 (epoch 13), train_loss = 1.323, time/batch = 0.074
5908/8920 (epoch 13), train_loss = 1.277, time/batch = 0.076
5909/8920 (epoch 13), train_loss = 1.324, time/batch = 0.071
